user id,Week number,Adherence_propensity,Age_band,BMI,Budjet_SAR_per_day,Cooking_skill,Current_fitness_level,Days_per_week,Primary_goal,Sex,Sleep_hours
P06,Week_2026_08,0.78,18–29,Normal,,intermediate,Intermediate,5,endurance,F,8.19
P06,Week_2026_09,0.78,18–29,Normal,,intermediate,Intermediate,5,endurance,F,8.34
P06,Week_2026_10,0.78,18–29,Normal,,intermediate,Intermediate,5,endurance,F,8.28
P06,Week_2026_11,0.78,18–29,Normal,,intermediate,Intermediate,5,endurance,F,8.5
P06,Week_2026_12,0.78,18–29,Normal,,intermediate,Intermediate,5,endurance,F,8.42
P06,Week_2026_13,0.78,18–29,Normal,,intermediate,Intermediate,5,endurance,F,8.62
P06,Week_2026_14,0.78,18–29,Normal,,intermediate,Intermediate,5,endurance,F,8.68
P06,Week_2026_15,0.78,18–29,Normal,,intermediate,Intermediate,5,endurance,F,8.51
P06,Week_2026_16,0.78,18–29,Normal,,intermediate,Intermediate,5,endurance,F,8.69
P06,Week_2026_17,0.78,18–29,Normal,,intermediate,Intermediate,5,endurance,F,8.57
P06,Week_2026_18,0.78,18–29,Normal,,intermediate,Intermediate,5,endurance,F,8.41
P06,Week_2026_19,0.78,18–29,Normal,,intermediate,Intermediate,5,endurance,F,8.47
P06,Week_2026_20,0.78,18–29,Normal,,intermediate,Intermediate,5,endurance,F,8.58
P06,Week_2026_21,0.78,18–29,Normal,,intermediate,Intermediate,5,endurance,F,8.67
P06,Week_2026_22,0.78,18–29,Normal,,intermediate,Intermediate,5,endurance,F,8.89
P06,Week_2026_23,0.78,18–29,Normal,,intermediate,Intermediate,5,endurance,F,8.96
P06,Week_2026_24,0.78,18–29,Normal,,intermediate,Intermediate,5,endurance,F,8.89
P06,Week_2026_25,0.78,18–29,Normal,,intermediate,Intermediate,5,endurance,F,8.93
P06,Week_2026_26,0.78,18–29,Normal,,intermediate,Intermediate,5,endurance,F,8.86
P06,Week_2026_27,0.78,18–29,Normal,,intermediate,Intermediate,5,endurance,F,8.81
P06,Week_2026_28,0.78,18–29,Normal,,intermediate,Intermediate,5,endurance,F,9.08
P06,Week_2026_29,0.78,18–29,Normal,,intermediate,Intermediate,5,endurance,F,9.06
P06,Week_2026_30,0.78,18–29,Normal,,intermediate,Intermediate,5,endurance,F,9.1
P06,Week_2026_31,0.78,18–29,Normal,,intermediate,Intermediate,5,endurance,F,9.24
P06,Week_2026_32,0.78,18–29,Normal,,intermediate,Intermediate,5,endurance,F,9.33
P06,Week_2026_33,0.78,18–29,Normal,,intermediate,Intermediate,5,endurance,F,9.27
P06,Week_2026_34,0.78,18–29,Normal,,intermediate,Intermediate,5,endurance,F,9.51
P06,Week_2026_35,0.78,18–29,Normal,,intermediate,Intermediate,5,endurance,F,9.67
P06,Week_2026_36,0.78,18–29,Normal,,intermediate,Intermediate,5,endurance,F,9.97
P06,Week_2026_37,0.78,18–29,Normal,,intermediate,Intermediate,5,endurance,F,9.96
P06,Week_2026_38,0.78,18–29,Normal,,intermediate,Intermediate,5,endurance,F,10.09
P06,Week_2026_39,0.78,18–29,Normal,,intermediate,Intermediate,5,endurance,F,10.29
P06,Week_2026_40,0.78,18–29,Normal,,intermediate,Intermediate,5,endurance,F,10.47
P06,Week_2026_41,0.78,18–29,Normal,,intermediate,Intermediate,5,endurance,F,10.64
P06,Week_2026_42,0.78,18–29,Normal,,intermediate,Intermediate,5,endurance,F,10.6
P06,Week_2026_43,0.78,18–29,Normal,,intermediate,Intermediate,5,endurance,F,10.9
P06,Week_2026_44,0.78,18–29,Normal,,intermediate,Intermediate,5,endurance,F,10.96
P06,Week_2026_45,0.78,18–29,Normal,,intermediate,Intermediate,5,endurance,F,10.77
P06,Week_2026_46,0.78,18–29,Normal,,intermediate,Intermediate,5,endurance,F,10.63
P06,Week_2026_47,0.78,18–29,Normal,,intermediate,Intermediate,5,endurance,F,10.79
P06,Week_2026_48,0.78,18–29,Normal,,intermediate,Intermediate,5,endurance,F,11.01
P07,2025-W46,0.85,18–29,,60,advanced,Advanced,5,muscle_gain,M,7.4
P07,2025-W47,0.85,18–29,,60,advanced,Advanced,5,muscle_gain,M,7.4
P07,2025-W48,0.85,18–29,,60,advanced,Advanced,5,muscle_gain,M,7.4
P07,2025-W49,0.85,18–29,,60,advanced,Advanced,5,muscle_gain,M,7.4
P07,2025-W50,0.85,18–29,,60,advanced,Advanced,5,muscle_gain,M,7.4
P07,2025-W51,0.85,18–29,,60,advanced,Advanced,5,muscle_gain,M,7.4
P07,2025-W52,0.85,18–29,,60,advanced,Advanced,5,muscle_gain,M,7.4
P07,2026-W01,0.85,18–29,,60,advanced,Advanced,5,muscle_gain,M,7.4
P07,2026-W02,0.85,18–29,,60,advanced,Advanced,5,muscle_gain,M,7.4
P07,2026-W03,0.85,18–29,,60,advanced,Advanced,5,muscle_gain,M,7.4
P07,2026-W04,0.85,18–29,,60,advanced,Advanced,5,muscle_gain,M,7.5
P07,2026-W05,0.85,18–29,,60,advanced,Advanced,5,muscle_gain,M,7.5
P07,2026-W06,0.85,18–29,,60,advanced,Advanced,5,muscle_gain,M,7.4
P07,2026-W07,0.85,18–29,,60,advanced,Advanced,5,muscle_gain,M,7.4
P07,2026-W08,0.85,18–29,,60,advanced,Advanced,5,muscle_gain,M,7.4
P07,2026-W09,0.85,18–29,,60,advanced,Advanced,5,muscle_gain,M,7.4
P07,2026-W10,0.85,18–29,,60,advanced,Advanced,5,muscle_gain,M,7.5
P07,2026-W11,0.85,18–29,,60,advanced,Advanced,5,muscle_gain,M,7.4
P07,2026-W12,0.85,18–29,,60,advanced,Advanced,5,muscle_gain,M,7.5
P07,2026-W13,0.85,18–29,,60,advanced,Advanced,5,muscle_gain,M,7.6
P07,2026-W14,0.85,18–29,,60,advanced,Advanced,5,muscle_gain,M,7.5
P07,2026-W15,0.85,18–29,,60,advanced,Advanced,5,muscle_gain,M,7.5
P07,2026-W16,0.85,18–29,,60,advanced,Advanced,5,muscle_gain,M,7.6
P07,2026-W17,0.85,18–29,,60,advanced,Advanced,5,muscle_gain,M,7.5
P07,2026-W18,0.85,18–29,,60,advanced,Advanced,5,muscle_gain,M,7.5
P07,2026-W19,0.85,18–29,,60,advanced,Advanced,5,muscle_gain,M,7.5
P07,2026-W20,0.85,18–29,,60,advanced,Advanced,5,muscle_gain,M,7.5
P07,2026-W21,0.85,18–29,,60,advanced,Advanced,5,muscle_gain,M,7.5
P07,2026-W22,0.85,18–29,,60,advanced,Advanced,5,muscle_gain,M,7.5
P07,2026-W23,0.85,18–29,,60,advanced,Advanced,5,muscle_gain,M,7.5
P07,2026-W24,0.85,18–29,,60,advanced,Advanced,5,muscle_gain,M,7.5
P07,2026-W25,0.85,18–29,,60,advanced,Advanced,5,muscle_gain,M,7.5
P07,2026-W26,0.85,18–29,,60,advanced,Advanced,5,muscle_gain,M,7.5
P07,2026-W27,0.85,18–29,,60,advanced,Advanced,5,muscle_gain,M,7.2
P07,2026-W28,0.85,18–29,,60,advanced,Advanced,5,muscle_gain,M,7.1
P07,2026-W29,0.85,18–29,,60,advanced,Advanced,5,muscle_gain,M,7
P07,2026-W30,0.85,18–29,,60,advanced,Advanced,5,muscle_gain,M,6.9
P07,2026-W31,0.85,18–29,,60,advanced,Advanced,5,muscle_gain,M,7.1
P07,2026-W32,0.85,18–29,,60,advanced,Advanced,5,muscle_gain,M,7
P07,2026-W33,0.85,18–29,,60,advanced,Advanced,5,muscle_gain,M,7
P07,2026-W34,0.85,18–29,,60,advanced,Advanced,5,muscle_gain,M,7
P07,2026-W35,0.85,18–29,,60,advanced,Advanced,5,muscle_gain,M,7
P07,2026-W36,0.85,18–29,,60,advanced,Advanced,5,muscle_gain,M,7
P07,2026-W37,0.85,18–29,,60,advanced,Advanced,5,muscle_gain,M,6.7
P07,2026-W38,0.85,18–29,,60,advanced,Advanced,5,muscle_gain,M,6.8
P07,2026-W39,0.85,18–29,,60,advanced,Advanced,5,muscle_gain,M,6.7
P07,2026-W40,0.85,18–29,,60,advanced,Advanced,5,muscle_gain,M,6.6
P07,2026-W41,0.85,18–29,,60,advanced,Advanced,5,muscle_gain,M,6.6
P07,2026-W42,0.85,18–29,,60,advanced,Advanced,5,muscle_gain,M,6.5
P07,2026-W43,0.85,18–29,,60,advanced,Advanced,5,muscle_gain,M,6.5
P07,2026-W44,0.85,18–29,,60,advanced,Advanced,5,muscle_gain,M,6.3
P07,2026-W45,0.85,18–29,,60,advanced,Advanced,5,muscle_gain,M,6.3
P07,2026-W46,0.85,18–29,,60,advanced,Advanced,5,muscle_gain,M,6.3
P07,2026-W47,0.85,18–29,,60,advanced,Advanced,5,muscle_gain,M,6.5
P07,2026-W48,0.85,18–29,,60,advanced,Advanced,5,muscle_gain,M,6.5
P07,Week_2025_46,0.85,18–29,Normal,,advanced,Advanced,5,muscle_gain,M,7.57
P07,Week_2025_47,0.85,18–29,Normal,,advanced,Advanced,5,muscle_gain,M,7.46
P07,Week_2025_48,0.85,18–29,Normal,,advanced,Advanced,5,muscle_gain,M,7.76
P07,Week_2025_49,0.85,18–29,Normal,,advanced,Advanced,5,muscle_gain,M,7.98
P07,Week_2025_50,0.85,18–29,Normal,,advanced,Advanced,5,muscle_gain,M,8.21
P07,Week_2025_51,0.85,18–29,Normal,,advanced,Advanced,5,muscle_gain,M,8.45
P07,Week_2025_52,0.85,18–29,Normal,,advanced,Advanced,5,muscle_gain,M,8.44
P07,Week_2026_01,0.85,18–29,Normal,,advanced,Advanced,5,muscle_gain,M,8.5
P07,Week_2026_02,0.85,18–29,Normal,,advanced,Advanced,5,muscle_gain,M,8.33
P07,Week_2026_03,0.85,18–29,Normal,,advanced,Advanced,5,muscle_gain,M,8.37
P07,Week_2026_04,0.85,18–29,Normal,,advanced,Advanced,5,muscle_gain,M,8.27
P07,Week_2026_05,0.85,18–29,Normal,,advanced,Advanced,5,muscle_gain,M,8.37
P07,Week_2026_06,0.85,18–29,Normal,,advanced,Advanced,5,muscle_gain,M,8.27
P07,Week_2026_07,0.85,18–29,Normal,,advanced,Advanced,5,muscle_gain,M,8.21
P07,Week_2026_08,0.85,18–29,Normal,,advanced,Advanced,5,muscle_gain,M,8.34
P07,Week_2026_09,0.85,18–29,Normal,,advanced,Advanced,5,muscle_gain,M,8.41
P07,Week_2026_10,0.85,18–29,Normal,,advanced,Advanced,5,muscle_gain,M,8.54
P07,Week_2026_11,0.85,18–29,Normal,,advanced,Advanced,5,muscle_gain,M,8.71
P07,Week_2026_12,0.85,18–29,Normal,,advanced,Advanced,5,muscle_gain,M,8.89
P07,Week_2026_13,0.85,18–29,Normal,,advanced,Advanced,5,muscle_gain,M,9.13
P07,Week_2026_14,0.85,18–29,Normal,,advanced,Advanced,5,muscle_gain,M,9.14
P07,Week_2026_15,0.85,18–29,Normal,,advanced,Advanced,5,muscle_gain,M,9.43
P07,Week_2026_16,0.85,18–29,Normal,,advanced,Advanced,5,muscle_gain,M,9.69
P07,Week_2026_17,0.85,18–29,Normal,,advanced,Advanced,5,muscle_gain,M,9.84
P07,Week_2026_18,0.85,18–29,Normal,,advanced,Advanced,5,muscle_gain,M,9.81
P07,Week_2026_19,0.85,18–29,Normal,,advanced,Advanced,5,muscle_gain,M,9.84
P07,Week_2026_20,0.85,18–29,Normal,,advanced,Advanced,5,muscle_gain,M,9.97
P07,Week_2026_21,0.85,18–29,Normal,,advanced,Advanced,5,muscle_gain,M,9.85
P07,Week_2026_22,0.85,18–29,Normal,,advanced,Advanced,5,muscle_gain,M,10.03
P07,Week_2026_23,0.85,18–29,Normal,,advanced,Advanced,5,muscle_gain,M,10.01
P07,Week_2026_24,0.85,18–29,Normal,,advanced,Advanced,5,muscle_gain,M,9.94
P07,Week_2026_25,0.85,18–29,Normal,,advanced,Advanced,5,muscle_gain,M,9.86
P07,Week_2026_26,0.85,18–29,Normal,,advanced,Advanced,5,muscle_gain,M,9.69
P07,Week_2026_27,0.85,18–29,Normal,,advanced,Advanced,5,muscle_gain,M,9.91
P07,Week_2026_28,0.85,18–29,Normal,,advanced,Advanced,5,muscle_gain,M,9.82
P07,Week_2026_29,0.85,18–29,Normal,,advanced,Advanced,5,muscle_gain,M,9.64
P07,Week_2026_30,0.85,18–29,Normal,,advanced,Advanced,5,muscle_gain,M,9.88
P07,Week_2026_31,0.85,18–29,Normal,,advanced,Advanced,5,muscle_gain,M,10.15
P07,Week_2026_32,0.85,18–29,Normal,,advanced,Advanced,5,muscle_gain,M,10.42
P07,Week_2026_33,0.85,18–29,Normal,,advanced,Advanced,5,muscle_gain,M,10.6
P07,Week_2026_34,0.85,18–29,Normal,,advanced,Advanced,5,muscle_gain,M,10.72
P07,Week_2026_35,0.85,18–29,Normal,,advanced,Advanced,5,muscle_gain,M,10.86
P07,Week_2026_36,0.85,18–29,Normal,,advanced,Advanced,5,muscle_gain,M,10.81
P07,Week_2026_37,0.85,18–29,Normal,,advanced,Advanced,5,muscle_gain,M,10.95
P07,Week_2026_38,0.85,18–29,Normal,,advanced,Advanced,5,muscle_gain,M,10.87
P07,Week_2026_39,0.85,18–29,Normal,,advanced,Advanced,5,muscle_gain,M,10.84
P07,Week_2026_40,0.85,18–29,Normal,,advanced,Advanced,5,muscle_gain,M,10.95
P07,Week_2026_41,0.85,18–29,Normal,,advanced,Advanced,5,muscle_gain,M,11.17
P07,Week_2026_42,0.85,18–29,Normal,,advanced,Advanced,5,muscle_gain,M,11.08
P07,Week_2026_43,0.85,18–29,Normal,,advanced,Advanced,5,muscle_gain,M,10.91
P07,Week_2026_44,0.85,18–29,Normal,,advanced,Advanced,5,muscle_gain,M,10.84
P07,Week_2026_45,0.85,18–29,Normal,,advanced,Advanced,5,muscle_gain,M,10.84
P07,Week_2026_46,0.85,18–29,Normal,,advanced,Advanced,5,muscle_gain,M,11.11
P07,Week_2026_47,0.85,18–29,Normal,,advanced,Advanced,5,muscle_gain,M,11.13
P07,Week_2026_48,0.85,18–29,Normal,,advanced,Advanced,5,muscle_gain,M,11.37
P08,2025-W46,0.62,18–29,,35,beginner,Beginner,4,fat_loss,F,7
P08,2025-W47,0.62,18–29,,35,beginner,Beginner,4,fat_loss,F,6.7
P08,2025-W48,0.62,18–29,,35,beginner,Beginner,4,fat_loss,F,6.8
P08,2025-W49,0.62,18–29,,35,beginner,Beginner,4,fat_loss,F,6.8
P08,2025-W50,0.62,18–29,,35,beginner,Beginner,4,fat_loss,F,6.8
P08,2025-W51,0.62,18–29,,35,beginner,Beginner,4,fat_loss,F,6.8
P08,2025-W52,0.62,18–29,,35,beginner,Beginner,4,fat_loss,F,6.8
P08,2026-W01,0.62,18–29,,35,beginner,Beginner,4,fat_loss,F,6.9
P08,2026-W02,0.62,18–29,,35,beginner,Beginner,4,fat_loss,F,6.8
P08,2026-W03,0.62,18–29,,35,beginner,Beginner,4,fat_loss,F,6.7
P08,2026-W04,0.62,18–29,,35,beginner,Beginner,4,fat_loss,F,6.6
P08,2026-W05,0.62,18–29,,35,beginner,Beginner,4,fat_loss,F,7.1
P08,2026-W06,0.62,18–29,,35,beginner,Beginner,4,fat_loss,F,7.1
P08,2026-W07,0.62,18–29,,35,beginner,Beginner,4,fat_loss,F,7.2
P08,2026-W08,0.62,18–29,,35,beginner,Beginner,4,fat_loss,F,7.2
P08,2026-W09,0.62,18–29,,35,beginner,Beginner,4,fat_loss,F,7.1
P08,2026-W10,0.62,18–29,,35,beginner,Beginner,4,fat_loss,F,7.2
P08,2026-W11,0.62,18–29,,35,beginner,Beginner,4,fat_loss,F,7.1
P08,2026-W12,0.62,18–29,,35,beginner,Beginner,4,fat_loss,F,7
P08,2026-W13,0.62,18–29,,35,beginner,Beginner,4,fat_loss,F,7.2
P08,2026-W14,0.62,18–29,,35,beginner,Beginner,4,fat_loss,F,7.1
P08,2026-W15,0.62,18–29,,35,beginner,Beginner,4,fat_loss,F,7
P08,2026-W16,0.62,18–29,,35,beginner,Beginner,4,fat_loss,F,7
P08,2026-W17,0.62,18–29,,35,beginner,Beginner,4,fat_loss,F,6.8
P08,2026-W18,0.62,18–29,,35,beginner,Beginner,4,fat_loss,F,7
P08,2026-W19,0.62,18–29,,35,beginner,Beginner,4,fat_loss,F,7.2
P08,2026-W20,0.62,18–29,,35,beginner,Beginner,4,fat_loss,F,7.1
P08,2026-W21,0.62,18–29,,35,beginner,Beginner,4,fat_loss,F,6.8
P08,2026-W22,0.62,18–29,,35,beginner,Beginner,4,fat_loss,F,6.9
P08,2026-W23,0.62,18–29,,35,beginner,Beginner,4,fat_loss,F,6.7
P08,2026-W24,0.62,18–29,,35,beginner,Beginner,4,fat_loss,F,6.5
P08,2026-W25,0.62,18–29,,35,beginner,Beginner,4,fat_loss,F,6.6
P08,2026-W26,0.62,18–29,,35,beginner,Beginner,4,fat_loss,F,6.3
P08,2026-W27,0.62,18–29,,35,beginner,Beginner,4,fat_loss,F,6.4
P08,2026-W28,0.62,18–29,,35,beginner,Beginner,4,fat_loss,F,6.5
P08,2026-W29,0.62,18–29,,35,beginner,Beginner,4,fat_loss,F,6.4
P08,2026-W30,0.62,18–29,,35,beginner,Beginner,4,fat_loss,F,6.1
P08,2026-W31,0.62,18–29,,35,beginner,Beginner,4,fat_loss,F,5.8
P08,2026-W32,0.62,18–29,,35,beginner,Beginner,4,fat_loss,F,5.7
P08,2026-W33,0.62,18–29,,35,beginner,Beginner,4,fat_loss,F,5.5
P08,2026-W34,0.62,18–29,,35,beginner,Beginner,4,fat_loss,F,5.3
P08,2026-W35,0.62,18–29,,35,beginner,Beginner,4,fat_loss,F,5.1
P08,2026-W36,0.62,18–29,,35,beginner,Beginner,4,fat_loss,F,5.2
P08,2026-W37,0.62,18–29,,35,beginner,Beginner,4,fat_loss,F,5.1
P08,2026-W38,0.62,18–29,,35,beginner,Beginner,4,fat_loss,F,5.2
P08,2026-W39,0.62,18–29,,35,beginner,Beginner,4,fat_loss,F,5.1
P08,2026-W40,0.62,18–29,,35,beginner,Beginner,4,fat_loss,F,4.8
P08,2026-W41,0.62,18–29,,35,beginner,Beginner,4,fat_loss,F,4.8
P08,2026-W42,0.62,18–29,,35,beginner,Beginner,4,fat_loss,F,4.6
P08,2026-W43,0.62,18–29,,35,beginner,Beginner,4,fat_loss,F,4.3
P08,2026-W44,0.62,18–29,,35,beginner,Beginner,4,fat_loss,F,4.1
P08,2026-W45,0.62,18–29,,35,beginner,Beginner,4,fat_loss,F,3.9
P08,2026-W46,0.62,18–29,,35,beginner,Beginner,4,fat_loss,F,3.6
P08,2026-W47,0.62,18–29,,35,beginner,Beginner,4,fat_loss,F,3
P08,2026-W48,0.62,18–29,,35,beginner,Beginner,4,fat_loss,F,3.2
P08,Week_2025_46,0.62,18–29,Overweight,,beginner,Beginner,4,fat_loss,F,7.02
P08,Week_2025_47,0.62,18–29,Overweight,,beginner,Beginner,4,fat_loss,F,6.85
P08,Week_2025_48,0.62,18–29,Overweight,,beginner,Beginner,4,fat_loss,F,6.66
P08,Week_2025_49,0.62,18–29,Overweight,,beginner,Beginner,4,fat_loss,F,6.81
P08,Week_2025_50,0.62,18–29,Overweight,,beginner,Beginner,4,fat_loss,F,6.64
P08,Week_2025_51,0.62,18–29,Overweight,,beginner,Beginner,4,fat_loss,F,6.84
P08,Week_2025_52,0.62,18–29,Overweight,,beginner,Beginner,4,fat_loss,F,6.99
P08,Week_2026_01,0.62,18–29,Overweight,,beginner,Beginner,4,fat_loss,F,7.22
P08,Week_2026_02,0.62,18–29,Overweight,,beginner,Beginner,4,fat_loss,F,7.4
P08,Week_2026_03,0.62,18–29,Overweight,,beginner,Beginner,4,fat_loss,F,7.4
P08,Week_2026_04,0.62,18–29,Overweight,,beginner,Beginner,4,fat_loss,F,7.6
P08,Week_2026_05,0.62,18–29,Overweight,,beginner,Beginner,4,fat_loss,F,7.77
P08,Week_2026_06,0.62,18–29,Overweight,,beginner,Beginner,4,fat_loss,F,7.9
P08,Week_2026_07,0.62,18–29,Overweight,,beginner,Beginner,4,fat_loss,F,8.03
P08,Week_2026_08,0.62,18–29,Overweight,,beginner,Beginner,4,fat_loss,F,8.15
P08,Week_2026_09,0.62,18–29,Overweight,,beginner,Beginner,4,fat_loss,F,8.25
P08,Week_2026_10,0.62,18–29,Overweight,,beginner,Beginner,4,fat_loss,F,8.37
P08,Week_2026_11,0.62,18–29,Overweight,,beginner,Beginner,4,fat_loss,F,8.25
P08,Week_2026_12,0.62,18–29,Overweight,,beginner,Beginner,4,fat_loss,F,8.21
P08,Week_2026_13,0.62,18–29,Overweight,,beginner,Beginner,4,fat_loss,F,8.42
P08,Week_2026_14,0.62,18–29,Overweight,,beginner,Beginner,4,fat_loss,F,8.24
P08,Week_2026_15,0.62,18–29,Overweight,,beginner,Beginner,4,fat_loss,F,8.44
P08,Week_2026_16,0.62,18–29,Overweight,,beginner,Beginner,4,fat_loss,F,8.25
P08,Week_2026_17,0.62,18–29,Overweight,,beginner,Beginner,4,fat_loss,F,8.1
P08,Week_2026_18,0.62,18–29,Overweight,,beginner,Beginner,4,fat_loss,F,8.33
P08,Week_2026_19,0.62,18–29,Overweight,,beginner,Beginner,4,fat_loss,F,8.31
P08,Week_2026_20,0.62,18–29,Overweight,,beginner,Beginner,4,fat_loss,F,8.49
P08,Week_2026_21,0.62,18–29,Overweight,,beginner,Beginner,4,fat_loss,F,8.67
P08,Week_2026_22,0.62,18–29,Overweight,,beginner,Beginner,4,fat_loss,F,8.94
P08,Week_2026_23,0.62,18–29,Overweight,,beginner,Beginner,4,fat_loss,F,8.9
P08,Week_2026_24,0.62,18–29,Overweight,,beginner,Beginner,4,fat_loss,F,9.15
P08,Week_2026_25,0.62,18–29,Overweight,,beginner,Beginner,4,fat_loss,F,9.26
P08,Week_2026_26,0.62,18–29,Overweight,,beginner,Beginner,4,fat_loss,F,9.14
P08,Week_2026_27,0.62,18–29,Overweight,,beginner,Beginner,4,fat_loss,F,9.38
P08,Week_2026_28,0.62,18–29,Overweight,,beginner,Beginner,4,fat_loss,F,9.2
P08,Week_2026_29,0.62,18–29,Overweight,,beginner,Beginner,4,fat_loss,F,9.22
P08,Week_2026_30,0.62,18–29,Overweight,,beginner,Beginner,4,fat_loss,F,9.47
P08,Week_2026_31,0.62,18–29,Overweight,,beginner,Beginner,4,fat_loss,F,9.66
P08,Week_2026_32,0.62,18–29,Overweight,,beginner,Beginner,4,fat_loss,F,9.77
P08,Week_2026_33,0.62,18–29,Overweight,,beginner,Beginner,4,fat_loss,F,9.95
P08,Week_2026_34,0.62,18–29,Overweight,,beginner,Beginner,4,fat_loss,F,10.15
P08,Week_2026_35,0.62,18–29,Overweight,,beginner,Beginner,4,fat_loss,F,9.96
P08,Week_2026_36,0.62,18–29,Overweight,,beginner,Beginner,4,fat_loss,F,9.93
P08,Week_2026_37,0.62,18–29,Overweight,,beginner,Beginner,4,fat_loss,F,9.82
P08,Week_2026_38,0.62,18–29,Overweight,,beginner,Beginner,4,fat_loss,F,10.08
P08,Week_2026_39,0.62,18–29,Overweight,,beginner,Beginner,4,fat_loss,F,9.99
P08,Week_2026_40,0.62,18–29,Overweight,,beginner,Beginner,4,fat_loss,F,9.85
P08,Week_2026_41,0.62,18–29,Overweight,,beginner,Beginner,4,fat_loss,F,9.97
P08,Week_2026_42,0.62,18–29,Overweight,,beginner,Beginner,4,fat_loss,F,10.18
P08,Week_2026_43,0.62,18–29,Overweight,,beginner,Beginner,4,fat_loss,F,10.12
P08,Week_2026_44,0.62,18–29,Overweight,,beginner,Beginner,4,fat_loss,F,9.96
P08,Week_2026_45,0.62,18–29,Overweight,,beginner,Beginner,4,fat_loss,F,9.94
P08,Week_2026_46,0.62,18–29,Overweight,,beginner,Beginner,4,fat_loss,F,9.98
P08,Week_2026_47,0.62,18–29,Overweight,,beginner,Beginner,4,fat_loss,F,10.17
P08,Week_2026_48,0.62,18–29,Overweight,,beginner,Beginner,4,fat_loss,F,10.3
P09,2025-W46,0.72,30–44,,50,intermediate,Intermediate,4,recomposition,M,7
P09,2025-W47,0.72,30–44,,50,intermediate,Intermediate,4,recomposition,M,6.93
P09,2025-W48,0.72,30–44,,50,intermediate,Intermediate,4,recomposition,M,6.9
P09,2025-W49,0.72,30–44,,50,intermediate,Intermediate,4,recomposition,M,6.9
P09,2025-W50,0.72,30–44,,50,intermediate,Intermediate,4,recomposition,M,7.1
P09,2025-W51,0.72,30–44,,50,intermediate,Intermediate,4,recomposition,M,7.1
P09,2025-W52,0.72,30–44,,50,intermediate,Intermediate,4,recomposition,M,7
P09,2026-W01,0.72,30–44,,50,intermediate,Intermediate,4,recomposition,M,7
P09,2026-W02,0.72,30–44,,50,intermediate,Intermediate,4,recomposition,M,6.9
P09,2026-W03,0.72,30–44,,50,intermediate,Intermediate,4,recomposition,M,6.8
P09,2026-W04,0.72,30–44,,50,intermediate,Intermediate,4,recomposition,M,6.8
P09,2026-W05,0.72,30–44,,50,intermediate,Intermediate,4,recomposition,M,6.79
P09,2026-W06,0.72,30–44,,50,intermediate,Intermediate,4,recomposition,M,6.85
P09,2026-W07,0.72,30–44,,50,intermediate,Intermediate,4,recomposition,M,6.8
P09,2026-W08,0.72,30–44,,50,intermediate,Intermediate,4,recomposition,M,6.9
P09,2026-W09,0.72,30–44,,50,intermediate,Intermediate,4,recomposition,M,6.9
P09,2026-W10,0.72,30–44,,50,intermediate,Intermediate,4,recomposition,M,7
P09,2026-W11,0.72,30–44,,50,intermediate,Intermediate,4,recomposition,M,6.9
P09,2026-W12,0.72,30–44,,50,intermediate,Intermediate,4,recomposition,M,6.9
P09,2026-W13,0.72,30–44,,50,intermediate,Intermediate,4,recomposition,M,6.8
P09,2026-W14,0.72,30–44,,50,intermediate,Intermediate,4,recomposition,M,6.7
P09,2026-W15,0.72,30–44,,50,intermediate,Intermediate,4,recomposition,M,6.8
P09,2026-W16,0.72,30–44,,50,intermediate,Intermediate,4,recomposition,M,6.8
P09,2026-W17,0.72,30–44,,50,intermediate,Intermediate,4,recomposition,M,6.9
P09,2026-W18,0.72,30–44,,50,intermediate,Intermediate,4,recomposition,M,7.1
P09,2026-W19,0.72,30–44,,50,intermediate,Intermediate,4,recomposition,M,7
P09,2026-W20,0.72,30–44,,50,intermediate,Intermediate,4,recomposition,M,7
P09,2026-W21,0.72,30–44,,50,intermediate,Intermediate,4,recomposition,M,7
P09,2026-W22,0.72,30–44,,50,intermediate,Intermediate,4,recomposition,M,7
P09,2026-W23,0.72,30–44,,50,intermediate,Intermediate,4,recomposition,M,7
P09,2026-W24,0.72,30–44,,50,intermediate,Intermediate,4,recomposition,M,7
P09,2026-W25,0.72,30–44,,50,intermediate,Intermediate,4,recomposition,M,7
P09,2026-W26,0.72,30–44,,50,intermediate,Intermediate,4,recomposition,M,7
P09,2026-W27,0.72,30–44,,50,intermediate,Intermediate,4,recomposition,M,7
P09,2026-W28,0.72,30–44,,50,intermediate,Intermediate,4,recomposition,M,7
P09,2026-W29,0.72,30–44,,50,intermediate,Intermediate,4,recomposition,M,6.7
P09,2026-W30,0.72,30–44,,50,intermediate,Intermediate,4,recomposition,M,6.6
P09,2026-W31,0.72,30–44,,50,intermediate,Intermediate,4,recomposition,M,6.5
P09,2026-W32,0.72,30–44,,50,intermediate,Intermediate,4,recomposition,M,6.5
P09,2026-W33,0.72,30–44,,50,intermediate,Intermediate,4,recomposition,M,6.4
P09,2026-W34,0.72,30–44,,50,intermediate,Intermediate,4,recomposition,M,6.3
P09,2026-W35,0.72,30–44,,50,intermediate,Intermediate,4,recomposition,M,6.2
P09,2026-W36,0.72,30–44,,50,intermediate,Intermediate,4,recomposition,M,6.1
P09,2026-W37,0.72,30–44,,50,intermediate,Intermediate,4,recomposition,M,6
P09,2026-W38,0.72,30–44,,50,intermediate,Intermediate,4,recomposition,M,5.8
